transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000324,card_00095,2026-01-02T09:22:52Z,72.04,fuel,IN,False,False
txn_0000325,card_00463,2026-01-29T09:29:12Z,39.72,restaurant,SG,True,False
txn_0000326,card_00484,2026-01-12T00:52:48Z,14.37,online_retail,SG,True,False
txn_0000327,card_00832,2026-01-06T15:20:15Z,192.16,online_retail,DE,True,False
txn_0000328,card_00725,2026-01-25T10:39:36Z,334.74,grocery,US,False,False
txn_0000329,card_00123,2026-01-14T07:46:44Z,68.63,pharmacy,GB,True,False
txn_0000330,card_00222,2026-01-22T05:10:02Z,19.55,pharmacy,GB,True,False
txn_0000331,card_00566,2026-01-08T14:04:05Z,39.53,online_retail,GB,True,False
txn_0000332,card_00625,2026-01-08T02:52:13Z,32.32,utilities,SG,True,False
txn_0000333,card_00214,2026-01-30T08:36:12Z,183.19,electronics,DE,True,False
txn_0000334,card_00157,2026-01-20T15:47:06Z,19.81,utilities,SG,False,False
txn_0000335,card_00868,2026-01-25T14:00:27Z,1069.15,entertainment,SG,False,False
txn_0000336,card_00715,2026-01-25T09:48:18Z,57.06,utilities,IN,True,False
txn_0000337,card_00039,2026-01-01T21:09:47Z,262.43,fuel,US,True,False
txn_0000338,card_00656,2026-01-11T08:27:19Z,98.23,electronics,GB,True,False
txn_0000339,card_00800,2026-01-05T17:19:06Z,18.66,atm_withdrawal,IN,False,False
txn_0000340,card_00275,2026-01-07T13:36:10Z,3.81,online_retail,IN,False,False
txn_0000341,card_00055,2026-01-09T09:26:46Z,236.87,pharmacy,US,False,False
txn_0000342,card_00656,2026-01-19T17:27:19Z,127.93,fuel,AE,False,False
txn_0000343,card_00486,2026-01-18T04:46:26Z,107.61,utilities,AE,False,False
txn_0000344,card_00392,2026-01-11T22:20:24Z,18.89,online_retail,GB,False,False
txn_0000345,card_00303,2026-01-05T01:12:43Z,14.36,online_retail,US,True,False
txn_0000346,card_00371,2026-01-25T14:41:58Z,87.98,restaurant,GB,True,False
txn_0000347,card_00655,2026-01-28T10:25:56Z,141.38,restaurant,DE,True,False
txn_0000348,card_00743,2026-01-16T20:13:48Z,7.57,entertainment,DE,True,False
txn_0000349,card_00387,2026-01-01T06:56:39Z,163.85,online_retail,IN,True,False
txn_0000350,card_00008,2026-01-13T12:57:02Z,170.6,electronics,GB,False,False
txn_0000351,card_00354,2026-01-07T06:18:09Z,19.03,utilities,US,True,False
txn_0000352,card_00751,2026-01-25T02:37:58Z,50.52,utilities,US,False,False
txn_0000353,card_00723,2026-01-09T00:22:00Z,48.07,restaurant,AE,True,False
txn_0000354,card_00767,2026-01-23T18:50:42Z,181.97,grocery,GB,False,False
txn_0000355,card_00404,2026-01-18T23:05:46Z,116.52,pharmacy,DE,False,False
txn_0000356,card_00694,2026-01-03T19:40:09Z,82.58,online_retail,SG,True,False
txn_0000357,card_00256,2026-01-07T06:08:11Z,41.05,atm_withdrawal,GB,True,False
txn_0000358,card_00388,2026-01-07T07:23:33Z,250.3,travel,US,True,False
txn_0000359,card_00667,2026-01-23T08:45:23Z,94.56,online_retail,IN,False,False
txn_0000360,card_00484,2026-01-07T13:50:00Z,47.77,travel,IN,True,False
txn_0000361,card_00228,2026-01-30T06:34:19Z,39.03,entertainment,DE,False,False
txn_0000362,card_00824,2026-01-28T08:48:35Z,235.96,utilities,IN,False,False
txn_0000363,card_00334,2026-01-22T19:53:52Z,22.34,restaurant,IN,False,False
txn_0000364,card_00161,2026-01-27T01:31:08Z,112.25,online_retail,GB,False,False
txn_0000365,card_00614,2026-01-05T11:09:19Z,19.17,travel,GB,False,False
txn_0000366,card_00555,2026-01-01T22:01:23Z,117.8,utilities,US,False,False
txn_0000367,card_00761,2026-01-07T05:00:27Z,77.32,restaurant,US,True,False
txn_0000368,card_00666,2026-01-15T07:47:06Z,29.95,restaurant,AE,False,False
txn_0000369,card_00747,2026-01-15T06:30:12Z,244.27,pharmacy,DE,False,False
txn_0000370,card_00543,2026-01-04T05:01:55Z,147.56,restaurant,SG,True,False
txn_0000371,card_00390,2026-01-27T12:32:41Z,160.21,restaurant,DE,True,False
txn_0000372,card_00341,2026-01-06T11:54:49Z,51.62,atm_withdrawal,US,False,False
txn_0000373,card_00706,2026-01-22T18:16:10Z,16.63,travel,DE,False,False
txn_0000374,card_00280,2026-01-29T04:01:56Z,747.81,fuel,AE,True,False
txn_0000375,card_00372,2026-01-15T02:42:21Z,90.82,online_retail,US,True,False
txn_0000376,card_00085,2026-01-23T09:00:54Z,1385.52,fuel,AE,True,False
txn_0000377,card_00133,2026-01-10T14:23:12Z,156.37,travel,US,False,False
txn_0000378,card_00495,2026-01-16T23:19:23Z,101.52,entertainment,DE,True,False
txn_0000379,card_00635,2026-01-15T16:16:05Z,208.69,online_retail,IN,True,False
txn_0000380,card_00531,2026-01-24T03:49:05Z,129.21,travel,IN,True,True
txn_0000381,card_00188,2026-01-09T04:55:24Z,58.05,atm_withdrawal,SG,True,False
txn_0000382,card_00676,2026-01-15T00:00:19Z,294.95,electronics,US,False,False
txn_0000383,card_00792,2026-01-04T17:37:23Z,29.59,utilities,DE,True,False
txn_0000384,card_00063,2026-01-12T13:17:06Z,229.6,electronics,DE,True,False
txn_0000385,card_00699,2026-01-28T01:06:21Z,327.33,electronics,SG,True,True
txn_0000386,card_00158,2026-01-22T22:10:33Z,850.29,travel,DE,False,False
txn_0000387,card_00882,2026-01-27T01:15:18Z,262.12,electronics,SG,False,False
txn_0000388,card_00217,2026-01-19T10:14:21Z,318.12,restaurant,DE,True,False
txn_0000389,card_00173,2026-01-11T10:17:42Z,168.75,online_retail,DE,True,False
txn_0000390,card_00021,2026-01-29T18:33:03Z,384.47,utilities,US,True,False
txn_0000391,card_00224,2026-01-30T15:04:53Z,82.65,travel,IN,False,False
txn_0000392,card_00497,2026-01-10T19:12:56Z,42.91,grocery,IN,False,False
txn_0000393,card_00663,2026-01-09T20:25:47Z,42.81,pharmacy,IN,True,False
txn_0000394,card_00509,2026-01-30T00:05:03Z,109.08,pharmacy,US,True,False
txn_0000395,card_00518,2026-01-05T20:32:05Z,306.46,travel,IN,True,False
txn_0000396,card_00091,2026-01-14T05:33:57Z,226.0,utilities,US,True,False
txn_0000397,card_00227,2026-01-15T23:42:27Z,52.17,electronics,SG,False,False
txn_0000398,card_00900,2026-01-20T03:38:59Z,157.5,pharmacy,DE,True,False
txn_0000399,card_00402,2026-01-27T11:15:34Z,742.89,electronics,DE,True,False
txn_0000400,card_00086,2026-01-17T05:08:22Z,151.03,grocery,IN,False,True
txn_0000401,card_00851,2026-01-19T02:43:12Z,335.25,restaurant,US,False,False
txn_0000402,card_00155,2026-01-24T12:56:56Z,87.51,entertainment,SG,False,False
txn_0000403,card_00380,2026-01-11T20:55:44Z,44.69,online_retail,IN,False,False
txn_0000404,card_00168,2026-01-04T12:18:19Z,356.42,entertainment,IN,True,False
txn_0000405,card_00610,2026-01-19T19:40:23Z,112.87,entertainment,IN,False,False
txn_0000406,card_00766,2026-01-12T23:25:33Z,37.39,travel,GB,True,False
txn_0000407,card_00852,2026-01-25T02:27:51Z,65.06,grocery,DE,True,False
txn_0000408,card_00446,2026-01-01T07:38:38Z,35.84,travel,GB,True,False
txn_0000409,card_00380,2026-01-26T12:11:44Z,53.6,electronics,GB,True,False
txn_0000410,card_00055,2026-01-24T18:44:03Z,188.41,fuel,DE,False,False
txn_0000411,card_00220,2026-01-08T02:14:59Z,411.61,entertainment,AE,False,False
txn_0000412,card_00477,2026-01-29T23:02:08Z,165.25,travel,US,True,False
txn_0000413,card_00866,2026-01-26T07:35:07Z,23.2,online_retail,DE,True,False
txn_0000414,card_00717,2026-01-11T00:35:55Z,32.42,travel,IN,False,False
txn_0000415,card_00481,2026-01-30T07:59:55Z,50.83,pharmacy,AE,True,False
txn_0000416,card_00180,2026-01-12T06:35:04Z,124.65,grocery,GB,False,False
txn_0000417,card_00402,2026-01-13T19:17:25Z,49.79,fuel,DE,True,False
txn_0000418,card_00728,2026-01-27T01:39:12Z,79.39,travel,DE,True,False
txn_0000419,card_00709,2026-01-11T03:56:54Z,159.76,travel,US,False,True
txn_0000420,card_00675,2026-01-09T22:56:29Z,30.82,electronics,GB,True,False
txn_0000421,card_00487,2026-01-10T06:55:08Z,158.3,pharmacy,AE,False,False
txn_0000422,card_00892,2026-01-19T08:29:42Z,444.89,atm_withdrawal,IN,False,False
txn_0000423,card_00105,2026-01-14T13:15:57Z,21.81,restaurant,AE,True,False
txn_0000424,card_00713,2026-01-03T19:24:14Z,175.51,pharmacy,SG,True,False
txn_0000425,card_00221,2026-01-09T18:19:37Z,208.85,utilities,GB,False,False
txn_0000426,card_00491,2026-01-22T07:33:31Z,206.05,entertainment,GB,True,False
txn_0000427,card_00030,2026-01-18T00:53:50Z,84.51,fuel,DE,True,True
txn_0000428,card_00633,2026-01-04T09:08:09Z,393.09,travel,AE,True,False
txn_0000429,card_00490,2026-01-30T22:52:38Z,110.33,electronics,GB,True,False
txn_0000430,card_00157,2026-01-24T20:26:43Z,74.85,electronics,AE,True,False
txn_0000431,card_00051,2026-01-05T08:53:57Z,23.77,pharmacy,AE,True,False
txn_0000432,card_00025,2026-01-13T08:52:16Z,21.21,online_retail,GB,True,False
txn_0000433,card_00560,2026-01-01T15:07:49Z,142.12,online_retail,DE,True,False
txn_0000434,card_00311,2026-01-15T10:44:13Z,65.39,fuel,IN,True,False
txn_0000435,card_00513,2026-01-17T07:57:37Z,22.21,grocery,AE,True,False
txn_0000436,card_00118,2026-01-23T00:03:46Z,20.84,entertainment,US,False,False
txn_0000437,card_00275,2026-01-02T16:46:42Z,180.42,online_retail,SG,True,False
txn_0000438,card_00757,2026-01-08T08:00:55Z,23.43,restaurant,SG,False,False
txn_0000439,card_00228,2026-01-26T14:05:50Z,49.54,atm_withdrawal,AE,True,False
txn_0000440,card_00185,2026-01-11T13:59:15Z,10.82,fuel,IN,True,False
txn_0000441,card_00763,2026-01-09T04:54:46Z,40.07,restaurant,SG,False,False
txn_0000442,card_00704,2026-01-20T06:55:32Z,18.62,utilities,SG,True,False
txn_0000443,card_00457,2026-01-10T04:25:10Z,202.04,utilities,AE,True,False
txn_0000444,card_00404,2026-01-12T10:49:10Z,15.38,online_retail,DE,True,False
txn_0000445,card_00482,2026-01-21T07:02:12Z,98.56,pharmacy,SG,True,False
txn_0000446,card_00305,2026-01-05T02:52:47Z,39.09,fuel,IN,False,False
txn_0000447,card_00833,2026-01-19T05:33:10Z,38.24,entertainment,AE,False,False
txn_0000448,card_00223,2026-01-17T10:07:30Z,15.01,pharmacy,US,True,False
txn_0000449,card_00329,2026-01-10T11:21:40Z,583.16,entertainment,GB,False,False
txn_0000450,card_00152,2026-01-25T23:09:19Z,40.2,entertainment,SG,False,False
txn_0000451,card_00058,2026-01-03T16:17:14Z,23.25,utilities,DE,True,False
txn_0000452,card_00311,2026-01-04T15:29:49Z,153.3,online_retail,DE,True,False
txn_0000453,card_00723,2026-01-21T07:52:10Z,8.59,utilities,IN,True,False
txn_0000454,card_00071,2026-01-08T00:53:24Z,54.83,atm_withdrawal,AE,False,False
txn_0000455,card_00114,2026-01-07T22:48:23Z,66.16,grocery,DE,False,False
txn_0000456,card_00018,2026-01-02T06:19:43Z,29.29,pharmacy,US,True,False
txn_0000457,card_00045,2026-01-13T03:50:59Z,55.25,travel,DE,True,False
txn_0000458,card_00015,2026-01-17T18:15:51Z,158.49,online_retail,DE,False,False
txn_0000459,card_00213,2026-01-27T11:04:37Z,112.17,entertainment,IN,True,False
txn_0000460,card_00659,2026-01-24T13:19:20Z,107.89,restaurant,DE,True,False
txn_0000461,card_00427,2026-01-04T01:25:19Z,36.8,pharmacy,GB,True,False
txn_0000462,card_00243,2026-01-20T23:22:10Z,87.57,entertainment,US,True,False
txn_0000463,card_00427,2026-01-04T09:51:28Z,30.26,utilities,DE,True,False
txn_0000464,card_00143,2026-01-19T00:48:40Z,155.42,fuel,DE,True,False
txn_0000465,card_00398,2026-01-04T09:39:46Z,70.26,pharmacy,US,False,False
txn_0000466,card_00408,2026-01-24T18:45:04Z,11.46,pharmacy,US,True,False
txn_0000467,card_00116,2026-01-30T10:17:15Z,71.62,electronics,SG,False,False
txn_0000468,card_00071,2026-01-27T13:52:12Z,629.2,atm_withdrawal,SG,False,False
txn_0000469,card_00843,2026-01-28T13:33:40Z,180.71,travel,DE,True,False
txn_0000470,card_00315,2026-01-23T14:09:45Z,190.03,pharmacy,US,True,False
txn_0000471,card_00887,2026-01-24T04:33:35Z,97.65,utilities,DE,False,True
txn_0000472,card_00430,2026-01-07T05:21:34Z,43.05,atm_withdrawal,SG,True,False
txn_0000473,card_00834,2026-01-11T21:24:06Z,131.81,travel,US,True,False
txn_0000474,card_00384,2026-01-19T22:59:24Z,165.42,electronics,US,True,False
txn_0000475,card_00369,2026-01-01T12:41:54Z,10.95,fuel,DE,False,False
txn_0000476,card_00579,2026-01-26T18:08:01Z,37.16,fuel,GB,False,False
txn_0000477,card_00737,2026-01-21T13:27:07Z,472.51,entertainment,GB,True,False
txn_0000478,card_00161,2026-01-27T13:25:06Z,418.81,utilities,US,True,False
txn_0000479,card_00199,2026-01-09T09:28:37Z,152.97,fuel,AE,False,False
txn_0000480,card_00328,2026-01-26T07:04:30Z,38.57,restaurant,DE,False,False
txn_0000481,card_00659,2026-01-11T01:50:22Z,195.69,restaurant,GB,False,False
txn_0000482,card_00193,2026-01-09T05:26:53Z,64.58,entertainment,SG,True,False
txn_0000483,card_00702,2026-01-06T22:23:24Z,638.34,electronics,GB,True,False
txn_0000484,card_00363,2026-01-06T09:17:45Z,98.41,pharmacy,SG,False,False
txn_0000485,card_00738,2026-01-20T04:39:41Z,337.61,grocery,GB,False,False
txn_0000486,card_00155,2026-01-06T20:05:54Z,10.77,fuel,DE,False,False
txn_0000487,card_00223,2026-01-02T13:41:12Z,29.71,grocery,DE,True,False
txn_0000488,card_00209,2026-01-05T16:42:57Z,31.79,restaurant,DE,False,False
txn_0000489,card_00103,2026-01-27T13:52:02Z,9.95,electronics,US,False,False
txn_0000490,card_00220,2026-01-09T01:07:03Z,78.53,fuel,US,False,False
txn_0000491,card_00090,2026-01-18T21:29:03Z,35.01,fuel,SG,True,False
txn_0000492,card_00060,2026-01-04T08:23:08Z,31.64,fuel,US,True,False
txn_0000493,card_00804,2026-01-19T17:51:45Z,156.86,grocery,IN,False,False
txn_0000494,card_00299,2026-01-12T18:18:53Z,13.6,pharmacy,US,True,False
txn_0000495,card_00207,2026-01-09T22:40:16Z,120.75,electronics,DE,False,False
txn_0000496,card_00206,2026-01-03T13:04:21Z,216.11,atm_withdrawal,AE,False,False
txn_0000497,card_00726,2026-01-12T21:11:15Z,72.13,online_retail,DE,True,False
txn_0000498,card_00336,2026-01-15T02:28:15Z,44.22,travel,DE,True,False
txn_0000499,card_00392,2026-01-30T10:29:00Z,44.74,online_retail,SG,False,False
