transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00342,2026-01-04T22:31:27Z,13.98,utilities,GB,True,False
txn_0000326,card_00172,2026-01-02T11:34:04Z,27.36,grocery,DE,True,False
txn_0000327,card_00561,2026-01-26T04:52:23Z,9.02,atm_withdrawal,GB,False,False
txn_0000328,card_00511,2026-01-22T15:31:47Z,25.09,restaurant,US,False,False
txn_0000329,card_00633,2026-01-06T01:00:10Z,223.46,utilities,IN,True,False
txn_0000330,card_00613,2026-01-23T01:26:50Z,29.62,entertainment,IN,True,False
txn_0000331,card_00391,2026-01-02T03:47:12Z,24.47,atm_withdrawal,AE,True,False
txn_0000332,card_00642,2026-01-08T12:51:37Z,78.49,online_retail,AE,True,False
txn_0000333,card_00573,2026-01-30T05:58:34Z,60.26,grocery,DE,True,False
txn_0000334,card_00686,2026-01-27T11:43:38Z,54.31,online_retail,AE,False,False
txn_0000335,card_00860,2026-01-25T21:14:15Z,332.72,restaurant,IN,True,False
txn_0000336,card_00896,2026-01-11T04:41:22Z,285.02,fuel,DE,False,False
txn_0000337,card_00533,2026-01-16T21:21:29Z,237.73,entertainment,DE,False,False
txn_0000338,card_00614,2026-01-11T07:25:58Z,78.3,fuel,DE,False,False
txn_0000339,card_00206,2026-01-19T18:46:34Z,16.33,grocery,US,True,False
txn_0000340,card_00893,2026-01-01T13:41:10Z,77.17,utilities,US,False,False
txn_0000341,card_00362,2026-01-25T05:20:43Z,99.6,utilities,IN,True,False
txn_0000342,card_00180,2026-01-09T02:14:53Z,325.09,atm_withdrawal,SG,True,True
txn_0000343,card_00691,2026-01-22T11:09:49Z,57.82,grocery,IN,True,False
txn_0000344,card_00757,2026-01-06T00:08:38Z,105.08,travel,AE,False,False
txn_0000345,card_00557,2026-01-11T03:50:52Z,82.81,restaurant,US,True,False
txn_0000346,card_00274,2026-01-26T09:40:32Z,20.13,grocery,SG,True,False
txn_0000347,card_00791,2026-01-17T08:54:31Z,22.78,online_retail,IN,False,False
txn_0000348,card_00326,2026-01-10T03:04:22Z,11.2,utilities,US,False,False
txn_0000349,card_00388,2026-01-15T08:16:15Z,513.47,utilities,AE,False,False
txn_0000350,card_00892,2026-01-05T12:48:15Z,85.57,online_retail,GB,True,False
txn_0000351,card_00200,2026-01-08T05:09:49Z,37.32,grocery,SG,True,False
txn_0000352,card_00510,2026-01-17T21:18:20Z,233.93,pharmacy,GB,False,False
txn_0000353,card_00139,2026-01-27T01:36:58Z,120.5,grocery,US,True,False
txn_0000354,card_00626,2026-01-18T11:28:05Z,96.02,online_retail,DE,True,False
txn_0000355,card_00877,2026-01-10T09:43:59Z,130.64,restaurant,AE,False,False
txn_0000356,card_00288,2026-01-27T19:25:48Z,190.52,restaurant,GB,True,False
txn_0000357,card_00063,2026-01-14T05:38:37Z,268.91,pharmacy,US,True,False
txn_0000358,card_00853,2026-01-26T21:54:41Z,30.09,restaurant,SG,False,False
txn_0000359,card_00770,2026-01-30T21:18:46Z,120.74,travel,AE,False,False
txn_0000360,card_00857,2026-01-23T22:47:18Z,56.83,pharmacy,IN,True,False
txn_0000361,card_00263,2026-01-04T10:42:56Z,106.75,pharmacy,AE,True,False
txn_0000362,card_00501,2026-01-11T10:50:08Z,57.95,atm_withdrawal,DE,False,False
txn_0000363,card_00190,2026-01-18T13:29:28Z,21.9,online_retail,GB,False,False
txn_0000364,card_00005,2026-01-12T07:45:48Z,32.3,travel,AE,True,False
txn_0000365,card_00791,2026-01-20T08:30:13Z,52.63,travel,DE,False,False
txn_0000366,card_00267,2026-01-15T19:23:49Z,28.35,pharmacy,AE,True,False
txn_0000367,card_00793,2026-01-24T11:19:06Z,95.44,entertainment,SG,True,False
txn_0000368,card_00449,2026-01-07T08:46:02Z,118.09,travel,IN,True,False
txn_0000369,card_00786,2026-01-19T22:34:44Z,53.6,travel,IN,True,False
txn_0000370,card_00625,2026-01-24T05:55:17Z,39.74,online_retail,AE,False,False
txn_0000371,card_00623,2026-01-01T14:27:23Z,192.47,online_retail,AE,True,False
txn_0000372,card_00452,2026-01-09T19:25:09Z,18.82,fuel,IN,True,False
txn_0000373,card_00673,2026-01-06T17:12:36Z,39.02,restaurant,US,True,False
txn_0000374,card_00551,2026-01-30T18:51:00Z,17.62,entertainment,SG,True,False
txn_0000375,card_00351,2026-01-11T05:39:57Z,40.19,online_retail,IN,True,False
txn_0000376,card_00675,2026-01-22T13:46:13Z,57.19,travel,AE,False,False
txn_0000377,card_00324,2026-01-06T20:46:31Z,39.29,fuel,DE,True,False
txn_0000378,card_00861,2026-01-28T09:45:56Z,217.24,atm_withdrawal,GB,True,False
txn_0000379,card_00645,2026-01-25T15:29:39Z,24.53,grocery,SG,False,False
txn_0000380,card_00293,2026-01-14T09:50:43Z,520.83,online_retail,DE,False,False
txn_0000381,card_00458,2026-01-24T15:39:35Z,86.37,pharmacy,GB,True,False
txn_0000382,card_00475,2026-01-03T08:17:41Z,789.55,restaurant,SG,True,True
txn_0000383,card_00684,2026-01-13T22:59:12Z,63.94,online_retail,GB,True,False
txn_0000384,card_00025,2026-01-22T10:01:36Z,41.43,utilities,SG,False,False
txn_0000385,card_00606,2026-01-05T08:27:27Z,42.36,restaurant,US,False,False
txn_0000386,card_00300,2026-01-17T14:02:11Z,30.98,travel,DE,True,False
txn_0000387,card_00355,2026-01-10T20:35:54Z,13.62,grocery,SG,True,False
txn_0000388,card_00863,2026-01-25T19:30:52Z,75.44,utilities,AE,True,False
txn_0000389,card_00621,2026-01-09T05:26:34Z,17.13,travel,SG,True,False
txn_0000390,card_00218,2026-01-17T22:38:33Z,113.16,fuel,IN,True,False
txn_0000391,card_00841,2026-01-09T02:07:25Z,151.37,entertainment,AE,True,False
txn_0000392,card_00076,2026-01-01T04:26:25Z,139.77,fuel,IN,False,False
txn_0000393,card_00650,2026-01-27T01:50:53Z,39.28,restaurant,AE,False,False
txn_0000394,card_00325,2026-01-22T16:41:14Z,17.87,restaurant,GB,True,False
txn_0000395,card_00122,2026-01-05T15:11:55Z,19.45,electronics,GB,False,False
txn_0000396,card_00246,2026-01-13T02:50:58Z,31.41,utilities,IN,True,False
txn_0000397,card_00251,2026-01-21T08:35:48Z,60.22,online_retail,IN,False,False
txn_0000398,card_00815,2026-01-19T01:57:08Z,171.73,atm_withdrawal,GB,False,False
txn_0000399,card_00216,2026-01-08T02:24:17Z,31.73,utilities,DE,False,False
txn_0000400,card_00071,2026-01-22T10:09:27Z,9.05,pharmacy,AE,False,False
txn_0000401,card_00655,2026-01-03T01:06:27Z,135.06,fuel,IN,True,False
txn_0000402,card_00483,2026-01-15T17:39:09Z,323.19,travel,SG,True,False
txn_0000403,card_00733,2026-01-16T01:26:09Z,92.4,grocery,AE,False,False
txn_0000404,card_00836,2026-01-26T16:46:33Z,40.75,online_retail,GB,True,False
txn_0000405,card_00402,2026-01-22T00:39:16Z,66.57,atm_withdrawal,GB,False,False
txn_0000406,card_00514,2026-01-25T04:00:15Z,44.6,fuel,SG,True,False
txn_0000407,card_00832,2026-01-22T15:35:38Z,348.74,entertainment,US,False,False
txn_0000408,card_00346,2026-01-04T16:03:27Z,31.44,fuel,DE,True,False
txn_0000409,card_00253,2026-01-20T12:31:36Z,13.23,fuel,US,False,False
txn_0000410,card_00838,2026-01-10T03:35:01Z,65.47,entertainment,SG,False,False
txn_0000411,card_00180,2026-01-03T01:53:28Z,73.06,restaurant,AE,True,False
txn_0000412,card_00134,2026-01-24T18:09:55Z,147.43,online_retail,GB,False,False
txn_0000413,card_00033,2026-01-07T01:18:43Z,285.54,restaurant,SG,True,False
txn_0000414,card_00316,2026-01-19T18:36:43Z,62.5,electronics,IN,True,False
txn_0000415,card_00820,2026-01-08T08:36:32Z,30.49,restaurant,IN,False,False
txn_0000416,card_00571,2026-01-27T08:37:46Z,311.82,electronics,GB,True,False
txn_0000417,card_00600,2026-01-01T18:05:55Z,286.37,restaurant,US,True,True
txn_0000418,card_00199,2026-01-14T15:34:39Z,151.32,online_retail,IN,True,False
txn_0000419,card_00462,2026-01-02T00:16:43Z,73.51,grocery,IN,False,False
txn_0000420,card_00542,2026-01-16T14:31:43Z,15.98,pharmacy,DE,True,False
txn_0000421,card_00688,2026-01-14T07:38:30Z,56.98,restaurant,AE,False,False
txn_0000422,card_00683,2026-01-25T07:07:03Z,11.28,atm_withdrawal,GB,False,False
txn_0000423,card_00859,2026-01-26T14:40:25Z,62.95,travel,DE,False,False
txn_0000424,card_00717,2026-01-03T20:31:49Z,50.65,electronics,IN,False,False
txn_0000425,card_00818,2026-01-23T01:02:24Z,6.32,fuel,DE,True,False
txn_0000426,card_00579,2026-01-02T03:36:05Z,94.44,atm_withdrawal,GB,True,False
txn_0000427,card_00232,2026-01-02T11:10:34Z,314.25,grocery,IN,True,False
txn_0000428,card_00711,2026-01-15T06:00:36Z,56.16,electronics,SG,False,False
txn_0000429,card_00120,2026-01-09T00:24:55Z,156.99,travel,DE,True,False
txn_0000430,card_00335,2026-01-13T02:07:38Z,7.96,travel,DE,True,False
txn_0000431,card_00890,2026-01-23T04:31:24Z,289.43,utilities,SG,True,False
txn_0000432,card_00718,2026-01-30T17:55:31Z,50.69,grocery,SG,False,False
txn_0000433,card_00327,2026-01-27T17:11:38Z,1236.33,electronics,DE,True,False
txn_0000434,card_00006,2026-01-03T15:46:34Z,26.69,atm_withdrawal,GB,True,False
txn_0000435,card_00305,2026-01-13T06:34:17Z,214.98,pharmacy,IN,True,False
txn_0000436,card_00045,2026-01-03T17:41:35Z,26.74,travel,IN,True,False
txn_0000437,card_00319,2026-01-15T16:00:03Z,19.17,online_retail,US,False,False
txn_0000438,card_00881,2026-01-04T23:43:04Z,98.64,online_retail,GB,True,False
txn_0000439,card_00410,2026-01-16T05:48:10Z,51.69,atm_withdrawal,IN,False,False
txn_0000440,card_00456,2026-01-06T14:42:19Z,182.61,entertainment,SG,True,True
txn_0000441,card_00524,2026-01-14T14:28:38Z,55.63,electronics,DE,False,False
txn_0000442,card_00894,2026-01-07T14:30:38Z,157.85,entertainment,DE,False,False
txn_0000443,card_00747,2026-01-02T12:27:59Z,33.64,restaurant,DE,False,False
txn_0000444,card_00318,2026-01-28T06:02:46Z,38.74,electronics,SG,False,False
txn_0000445,card_00635,2026-01-09T01:22:30Z,303.23,entertainment,GB,False,False
txn_0000446,card_00571,2026-01-10T18:18:41Z,147.76,fuel,AE,True,False
txn_0000447,card_00483,2026-01-21T17:24:06Z,92.18,travel,DE,False,False
txn_0000448,card_00678,2026-01-26T03:37:34Z,49.34,electronics,GB,True,False
txn_0000449,card_00816,2026-01-14T00:32:11Z,30.4,online_retail,GB,True,False
txn_0000450,card_00866,2026-01-26T10:04:15Z,129.39,entertainment,US,False,False
txn_0000451,card_00746,2026-01-17T08:42:00Z,30.37,fuel,GB,False,False
txn_0000452,card_00749,2026-01-24T01:00:35Z,431.09,fuel,GB,False,False
txn_0000453,card_00160,2026-01-11T18:36:26Z,209.31,electronics,DE,False,False
txn_0000454,card_00548,2026-01-17T23:12:34Z,34.71,atm_withdrawal,SG,True,False
txn_0000455,card_00025,2026-01-24T01:19:13Z,27.78,restaurant,AE,True,False
txn_0000456,card_00401,2026-01-15T16:25:56Z,16.8,restaurant,DE,True,False
txn_0000457,card_00268,2026-01-14T06:18:29Z,37.83,online_retail,DE,False,False
txn_0000458,card_00124,2026-01-26T16:06:46Z,55.6,fuel,DE,True,False
txn_0000459,card_00199,2026-01-15T19:11:41Z,110.09,online_retail,AE,True,False
txn_0000460,card_00074,2026-01-20T10:42:14Z,74.12,fuel,US,True,False
txn_0000461,card_00521,2026-01-30T10:42:21Z,75.56,pharmacy,GB,False,False
txn_0000462,card_00284,2026-01-27T03:05:03Z,175.95,atm_withdrawal,SG,False,False
txn_0000463,card_00041,2026-01-19T05:41:06Z,193.8,grocery,SG,False,False
txn_0000464,card_00386,2026-01-05T03:31:10Z,28.78,entertainment,SG,False,False
txn_0000465,card_00056,2026-01-04T00:17:52Z,95.67,travel,GB,False,False
txn_0000466,card_00460,2026-01-08T10:13:07Z,48.64,grocery,DE,False,False
txn_0000467,card_00871,2026-01-28T08:55:54Z,122.69,atm_withdrawal,GB,True,False
txn_0000468,card_00048,2026-01-14T23:58:08Z,50.66,utilities,SG,False,False
txn_0000469,card_00057,2026-01-15T09:15:03Z,49.18,restaurant,SG,True,False
txn_0000470,card_00281,2026-01-10T08:24:24Z,370.87,utilities,US,False,False
txn_0000471,card_00420,2026-01-04T21:37:20Z,70.2,fuel,AE,True,False
txn_0000472,card_00477,2026-01-19T23:39:08Z,179.84,fuel,DE,True,False
txn_0000473,card_00431,2026-01-19T10:20:36Z,64.82,restaurant,SG,True,False
txn_0000474,card_00460,2026-01-22T14:52:41Z,36.55,electronics,SG,False,False
txn_0000475,card_00275,2026-01-11T05:15:32Z,353.31,electronics,IN,True,False
txn_0000476,card_00228,2026-01-20T09:54:59Z,30.56,pharmacy,SG,True,False
txn_0000477,card_00834,2026-01-06T08:40:24Z,146.09,online_retail,GB,False,False
txn_0000478,card_00085,2026-01-27T12:18:00Z,36.15,online_retail,DE,True,False
txn_0000479,card_00775,2026-01-22T18:42:21Z,64.64,electronics,IN,True,False
txn_0000480,card_00711,2026-01-30T15:35:57Z,54.73,grocery,DE,True,False
txn_0000481,card_00758,2026-01-22T15:41:04Z,54.58,pharmacy,SG,False,False
txn_0000482,card_00688,2026-01-12T00:04:10Z,27.53,pharmacy,DE,True,False
txn_0000483,card_00491,2026-01-14T05:04:24Z,35.03,restaurant,US,False,False
txn_0000484,card_00284,2026-01-26T11:52:35Z,102.81,online_retail,US,True,False
txn_0000485,card_00778,2026-01-08T16:51:10Z,97.92,entertainment,IN,False,False
txn_0000486,card_00255,2026-01-20T15:22:06Z,121.83,online_retail,IN,False,False
txn_0000487,card_00244,2026-01-03T04:48:00Z,133.09,fuel,AE,False,False
txn_0000488,card_00283,2026-01-03T16:36:31Z,141.78,electronics,AE,True,False
txn_0000489,card_00677,2026-01-19T08:31:13Z,40.8,pharmacy,GB,False,True
txn_0000490,card_00003,2026-01-30T00:31:18Z,113.73,fuel,GB,True,False
txn_0000491,card_00080,2026-01-20T19:44:26Z,197.73,electronics,DE,False,False
txn_0000492,card_00517,2026-01-17T21:20:55Z,42.72,online_retail,IN,True,False
txn_0000493,card_00253,2026-01-06T15:14:54Z,200.79,grocery,IN,True,False
txn_0000494,card_00191,2026-01-03T05:53:17Z,154.55,online_retail,GB,False,False
txn_0000495,card_00224,2026-01-01T09:38:21Z,152.91,fuel,AE,True,False
txn_0000496,card_00004,2026-01-10T10:05:29Z,93.4,fuel,US,False,False
txn_0000497,card_00740,2026-01-04T11:11:35Z,17.56,pharmacy,GB,False,False
txn_0000498,card_00099,2026-01-19T06:09:49Z,74.77,pharmacy,GB,False,False
txn_0000499,card_00373,2026-01-24T00:22:49Z,82.42,electronics,AE,False,False
